customer_id,name,email,country,age,age_group,signup_date,marketing_opt_in,total_orders,total_spend_usd,avg_order_value,avg_discount_pct,first_order_date,last_order_date,preferred_payment,preferred_device_ord,preferred_source,top_category_bought,avg_rating_given,total_sessions,preferred_device_sess,preferred_source_sess,first_session_date,last_session_date,has_abandoned_cart,clv_tier,is_repeat_customer
18253,Larry Johnson,michele35@example.com,PL,31,25-34,2023-06-21,False,2,225.78,112.89,15.0,2020-05-02T08:14:41,2020-05-14T04:45:42,card,mobile,paid,Sports,,4,mobile,organic,2020-05-02T06:43:41,2025-02-27T07:49:17,0,medium,1
18254,Robert White,cervanteschloe@example.net,DE,54,45-54,2021-05-20,True,4,167.53,41.88,0.0,2022-03-09T16:33:54,2024-10-10T09:32:22,card,desktop,direct,Beauty,,15,mobile,direct,2021-01-05T04:45:01,2025-07-29T04:54:42,0,low,1
18255,Erin Galloway,tony66@example.net,SE,48,45-54,2021-06-14,False,3,268.81,89.6,16.67,2020-09-07T04:05:42,2024-09-07T13:58:53,card,desktop,direct,Books,4.0,6,desktop,direct,2020-09-07T03:51:42,2025-01-14T14:12:40,0,medium,1
18256,Christopher Parsons,jessicaturner@example.com,FR,19,18-24,2025-07-16,True,3,295.4,98.47,0.0,2023-06-22T14:35:13,2025-06-07T20:02:29,card,mobile,organic,Home & Kitchen,,5,mobile,organic,2020-09-10T15:59:45,2025-06-07T18:58:29,0,medium,1
18257,Deborah Brown,candicedean@example.net,NL,52,45-54,2020-08-13,True,2,1078.26,539.13,10.0,2020-11-20T22:45:12,2022-06-17T13:19:50,card,desktop,direct,Electronics,,4,desktop,direct,2020-06-25T00:17:07,2024-11-18T22:29:01,0,high,1
18258,Mary Moore,john80@example.net,JP,69,55+,2021-05-02,True,3,89.86,29.95,18.33,2022-01-01T10:20:06,2025-07-11T17:08:25,card,mobile,direct,Books,,10,mobile,organic,2022-01-01T09:12:06,2025-07-11T15:35:25,0,low,1
18259,Andrew Shaw,johnmyers@example.net,IN,22,18-24,2022-10-13,True,1,143.89,143.89,5.0,2023-03-16T06:54:29,2023-03-16T06:54:29,paypal,mobile,direct,Sports,,9,mobile,direct,2020-02-13T01:39:46,2025-01-30T23:36:22,0,low,0
18260,Jeanne James,jacob13@example.net,FR,49,45-54,2024-11-18,True,4,210.55,52.64,10.0,2020-05-11T23:56:08,2024-08-20T15:39:54,card,mobile,organic,Sports,4.0,9,mobile,organic,2020-05-11T21:39:08,2024-11-14T17:55:48,0,medium,1
18261,Robert Reyes,jpeterson@example.com,ZA,48,45-54,2025-06-26,True,1,128.62,128.62,0.0,2020-03-06T20:14:04,2020-03-06T20:14:04,card,desktop,email,Fashion,,7,mobile,organic,2020-03-06T18:39:04,2025-04-12T17:23:20,0,low,0
18262,Matthew Murphy,erica93@example.com,ES,25,25-34,2024-11-08,True,2,265.63,132.82,7.5,2021-01-19T05:53:49,2021-08-17T07:37:46,card,desktop,organic,Sports,3.5,10,mobile,organic,2020-11-14T09:05:19,2025-08-02T20:30:34,0,medium,1
18263,Randall Parsons,molinatony@example.com,MX,53,45-54,2020-06-29,True,1,49.13,49.13,0.0,2020-04-27T02:12:52,2020-04-27T02:12:52,card,mobile,social,Toys,,4,desktop,email,2020-04-26T23:44:52,2023-09-21T12:43:38,0,low,0
18264,Dr. James Carpenter DDS,caldwellgordon@example.com,GB,48,45-54,2023-05-07,False,0,0.0,0.0,0.0,,,,,,,,3,mobile,organic,2021-06-01T22:04:03,2021-09-24T14:06:01,1,no_purchase,0
18265,Diana Jackson,imoore@example.com,MX,71,55+,2020-04-12,True,1,643.65,643.65,0.0,2025-07-23T22:23:59,2025-07-23T22:23:59,card,tablet,social,Sports,,3,mobile,direct,2021-05-07T01:57:10,2025-07-23T20:03:59,0,medium,0
18266,Monica Barber,jademoody@example.net,IN,47,45-54,2021-01-14,True,0,0.0,0.0,0.0,,,,,,,,4,desktop,direct,2021-01-07T19:23:20,2025-02-05T03:14:28,1,no_purchase,0
18267,Patty Reid,lindalowery@example.org,AE,46,45-54,2024-08-13,True,0,0.0,0.0,0.0,,,,,,,,5,mobile,organic,2020-04-23T04:41:08,2025-09-05T12:13:08,1,no_purchase,0
18268,Jeffrey Hogan,joneschristy@example.net,US,28,25-34,2025-08-05,True,2,553.74,276.87,5.0,2021-02-23T17:41:32,2021-03-02T21:15:12,card,mobile,direct,Beauty,4.33,7,desktop,organic,2020-07-03T11:15:45,2025-03-02T09:54:42,0,medium,1
18269,Ashlee Krause,charlenedaniels@example.org,GB,60,55+,2022-12-17,False,2,100.07,50.04,17.5,2021-09-26T23:57:49,2021-11-20T21:25:06,paypal,desktop,organic,Books,5.0,7,mobile,organic,2021-07-23T12:18:12,2025-08-16T01:34:24,0,low,1
18270,Nancy Eaton,susanshannon@example.org,ZA,67,55+,2022-05-21,True,2,313.89,156.94,5.0,2020-11-10T21:43:16,2022-06-10T09:10:20,card,mobile,organic,Beauty,,9,mobile,organic,2020-04-05T07:54:17,2025-09-15T12:00:02,0,medium,1
18271,Dr. Cheryl Delacruz,griffinsteven@example.net,DE,56,55+,2020-08-21,True,2,113.56,56.78,17.5,2024-02-20T21:59:46,2024-12-06T02:04:15,card,mobile,paid,Sports,3.5,5,mobile,direct,2020-10-21T03:39:13,2025-06-18T20:05:22,0,low,1
18272,Robert Zuniga,fperry@example.org,SE,56,55+,2024-01-14,True,2,238.48,119.24,15.0,2022-02-16T22:59:51,2025-10-18T15:33:02,card,desktop,direct,Beauty,,7,mobile,direct,2020-01-27T21:37:34,2025-10-18T14:55:02,0,medium,1
18273,Joseph Stuart,anthony77@example.com,US,36,35-44,2024-04-25,False,2,213.82,106.91,0.0,2021-05-06T07:58:52,2022-03-02T08:50:30,card,desktop,direct,Books,4.5,7,desktop,organic,2020-05-22T21:37:17,2025-05-24T05:43:04,0,medium,1
18274,Robert Mcneil,lhamilton@example.net,US,68,55+,2020-10-20,False,1,121.57,121.57,5.0,2024-05-23T23:14:39,2024-05-23T23:14:39,card,mobile,paid,Fashion,,4,mobile,organic,2020-01-16T01:45:55,2024-05-23T21:12:39,0,low,0
18275,Regina Ellis,olewis@example.org,IN,44,35-44,2023-02-06,False,0,0.0,0.0,0.0,,,,,,,,6,desktop,direct,2020-07-13T03:28:48,2024-11-02T05:23:18,1,no_purchase,0
18276,Andrew Thomas,hoconnor@example.org,ZA,53,45-54,2020-06-19,True,2,215.85,107.92,10.0,2021-07-17T19:07:51,2023-05-16T22:05:37,card,desktop,email,Beauty,,7,desktop,organic,2020-04-03T23:53:15,2024-07-15T21:28:37,0,medium,1
18277,Barbara Miller,stacey36@example.org,AU,73,55+,2022-06-03,True,1,17.48,17.48,15.0,2020-10-19T04:34:42,2020-10-19T04:34:42,card,tablet,paid,Books,,6,mobile,direct,2020-02-01T03:09:15,2024-09-24T13:37:50,0,low,0
18278,Jeremy Johnston,ydavis@example.com,IN,45,45-54,2024-01-12,True,1,156.79,156.79,15.0,2021-02-06T15:25:35,2021-02-06T15:25:35,paypal,mobile,direct,Home & Kitchen,,1,mobile,direct,2021-02-06T13:46:35,2021-02-06T13:46:35,0,low,0
18279,Mr. Ryan Wilson MD,dstephens@example.net,US,35,35-44,2024-01-29,False,1,59.96,59.96,20.0,2023-03-08T02:26:58,2023-03-08T02:26:58,paypal,mobile,email,Sports,,7,mobile,organic,2021-08-18T06:45:40,2024-04-07T09:09:09,0,low,0
18280,Robin Patel,lnunez@example.com,IN,62,55+,2024-10-05,False,2,124.78,62.39,2.5,2024-01-14T14:37:27,2025-09-27T10:31:46,card,desktop,organic,Electronics,4.0,3,desktop,organic,2024-01-14T12:56:27,2025-09-27T09:02:46,0,low,1
18281,Jacqueline Edwards,levi31@example.com,US,63,55+,2024-12-04,False,0,0.0,0.0,0.0,,,,,,,,7,mobile,direct,2020-08-22T04:48:49,2024-03-26T00:00:36,1,no_purchase,0
18282,Gregory Arnold,tday@example.net,FR,66,55+,2025-09-12,False,0,0.0,0.0,0.0,,,,,,,,3,desktop,direct,2020-01-15T05:05:53,2025-02-27T04:03:34,1,no_purchase,0
18283,Sarah Parker,zwright@example.org,NL,66,55+,2020-12-12,False,0,0.0,0.0,0.0,,,,,,,,5,mobile,organic,2020-09-25T22:50:22,2024-11-27T19:20:07,1,no_purchase,0
18284,Carol Roy,foleymichelle@example.com,US,43,35-44,2022-04-13,True,1,173.28,173.28,0.0,2021-11-14T01:46:10,2021-11-14T01:46:10,card,desktop,social,Toys,,8,desktop,organic,2020-10-06T18:13:42,2025-08-12T10:10:14,0,low,0
18285,Ann Baker,greenbrad@example.com,US,24,18-24,2021-06-17,True,1,5.93,5.93,20.0,2020-04-20T22:46:13,2020-04-20T22:46:13,paypal,mobile,social,Beauty,,9,mobile,social,2020-02-20T04:58:49,2025-05-06T01:32:35,0,low,0
18286,Michael Little,ryanguzman@example.net,US,25,25-34,2020-03-28,True,0,0.0,0.0,0.0,,,,,,,,0,,,,,0,no_purchase,0
18287,Angel Mcconnell,greenemichael@example.org,DE,18,18-24,2020-07-18,True,2,576.92,288.46,10.0,2021-01-20T05:44:48,2021-08-11T19:52:02,card,desktop,direct,Beauty,4.0,4,desktop,organic,2021-01-20T03:09:48,2024-11-13T02:40:52,0,medium,1
18288,Carl Martin,torresyesenia@example.net,FR,50,45-54,2025-09-17,False,3,636.74,212.25,8.33,2022-06-20T21:15:18,2024-12-07T21:10:29,card,mobile,email,Beauty,,11,mobile,organic,2020-03-11T19:27:57,2024-12-07T19:08:29,0,medium,1
18289,William Patel,jensenkimberly@example.net,FR,61,55+,2024-05-25,False,0,0.0,0.0,0.0,,,,,,,,3,mobile,email,2021-01-24T12:03:19,2023-08-21T03:44:37,1,no_purchase,0
18290,Lawrence Lopez,traceywhite@example.com,AE,40,35-44,2021-05-18,False,2,424.39,212.2,7.5,2022-07-03T18:28:56,2023-09-04T16:52:54,card,desktop,direct,Beauty,,7,mobile,email,2020-05-12T09:54:19,2025-08-06T23:06:33,0,medium,1
18291,Amanda Parks,jamesgray@example.net,AE,71,55+,2020-07-24,True,1,176.71,176.71,20.0,2021-10-23T10:37:33,2021-10-23T10:37:33,card,mobile,direct,Fashion,5.0,6,mobile,direct,2020-06-10T04:08:20,2023-08-02T04:42:57,0,low,0
18292,Mary Morgan,jessica52@example.com,SE,46,45-54,2023-08-24,True,1,42.24,42.24,5.0,2021-08-13T20:09:34,2021-08-13T20:09:34,card,mobile,paid,Home & Kitchen,1.0,5,mobile,organic,2020-12-11T16:38:14,2025-08-23T14:29:22,0,low,0
18293,Mrs. Krista Gibson,william54@example.org,US,50,45-54,2020-02-07,True,2,433.5,216.75,0.0,2021-02-12T12:59:31,2025-03-13T14:16:07,card,mobile,direct,Beauty,,7,mobile,direct,2021-02-12T12:05:31,2025-03-13T13:02:07,0,medium,1
18294,Ricardo Woods,fgriffin@example.net,GB,42,35-44,2023-07-28,True,5,244.63,48.93,10.0,2020-07-09T11:54:48,2024-07-12T09:29:46,card,desktop,organic,Books,5.0,8,mobile,organic,2020-02-19T07:06:54,2025-08-03T10:40:43,0,medium,1
18295,Tony Nixon,qrivera@example.net,IN,35,35-44,2023-07-05,True,1,4.95,4.95,10.0,2023-10-04T18:09:07,2023-10-04T18:09:07,card,desktop,paid,Beauty,,5,mobile,direct,2020-04-25T03:42:30,2025-10-29T03:52:37,0,low,0
18296,Timothy Le,jasminefields@example.org,NL,74,55+,2021-03-05,True,2,63.25,31.62,7.5,2023-12-20T09:00:02,2024-09-18T14:33:23,card,desktop,organic,Beauty,,4,desktop,organic,2021-01-23T21:30:46,2024-09-18T12:45:23,0,low,1
18297,Laura Robinson,wilsonchristopher@example.org,AU,28,25-34,2022-01-25,True,3,151.29,50.43,10.0,2020-02-21T13:50:10,2025-05-06T00:30:35,card,desktop,direct,Home & Kitchen,,7,desktop,direct,2020-01-01T00:55:01,2025-05-05T21:42:35,0,low,1
18298,Abigail Green,morrischeryl@example.org,FR,38,35-44,2021-10-06,True,0,0.0,0.0,0.0,,,,,,,,6,mobile,paid,2020-04-24T23:46:09,2024-09-06T17:18:33,1,no_purchase,0
18299,Kimberly Bryant,raymondkenneth@example.com,GB,47,45-54,2021-10-21,False,3,85.1,28.37,8.33,2021-06-01T12:15:04,2024-03-23T00:58:35,paypal,mobile,direct,Books,3.0,9,mobile,direct,2020-05-21T15:07:47,2025-08-07T01:34:15,0,low,1
18300,Joshua Lee,brad23@example.com,DE,74,55+,2022-04-23,True,0,0.0,0.0,0.0,,,,,,,,4,mobile,direct,2020-09-11T20:55:12,2025-10-16T13:44:37,1,no_purchase,0
18301,Devon Smith,wnunez@example.com,SG,22,18-24,2025-04-12,True,2,283.84,141.92,0.0,2020-02-21T03:19:17,2025-07-21T09:58:13,card,mobile,direct,Home & Kitchen,,4,mobile,direct,2020-02-21T02:06:17,2025-07-21T09:16:13,0,medium,1
18302,Robin Morrison,stephensmith@example.org,IN,62,55+,2023-05-30,False,1,16.94,16.94,0.0,2023-07-21T06:50:38,2023-07-21T06:50:38,card,mobile,organic,Toys,,2,desktop,organic,2022-11-17T10:39:40,2023-07-21T04:12:38,0,low,0
18303,Stephen Montoya,sarah53@example.net,MX,26,25-34,2024-02-09,False,0,0.0,0.0,0.0,,,,,,,,6,desktop,email,2020-06-30T12:35:13,2023-08-27T15:36:16,1,no_purchase,0
18304,Daniel Palmer,caseyfinley@example.com,JP,23,18-24,2020-10-03,True,2,329.72,164.86,15.0,2022-07-16T21:40:09,2024-07-25T21:54:46,cod,desktop,organic,Fashion,,5,mobile,paid,2022-07-16T20:54:09,2025-08-02T06:16:37,0,medium,1
18305,Ryan Dean,johntaylor@example.org,US,18,18-24,2021-04-24,False,1,50.72,50.72,5.0,2023-01-21T13:24:00,2023-01-21T13:24:00,card,mobile,email,Beauty,3.0,5,desktop,organic,2020-03-25T00:41:46,2023-01-21T12:02:00,0,low,0
18306,Jacob Brown,aguilarthomas@example.net,FR,22,18-24,2022-04-14,False,3,221.19,73.73,10.0,2022-12-08T03:06:49,2025-10-19T00:44:13,card,desktop,direct,Books,,6,desktop,organic,2021-03-07T16:21:34,2025-10-18T23:30:13,0,medium,1
18307,Scott Flores,royjackson@example.org,CA,64,55+,2022-10-05,True,3,243.06,81.02,11.67,2020-02-26T15:23:51,2023-06-29T19:16:20,card,desktop,organic,Home & Kitchen,4.0,7,desktop,organic,2020-02-26T14:56:51,2025-04-28T13:18:27,0,medium,1
18308,Melissa Scott DDS,churchbrittany@example.org,BR,30,25-34,2024-02-22,False,1,88.74,88.74,0.0,2022-06-12T11:19:34,2022-06-12T11:19:34,card,mobile,email,Electronics,,3,mobile,direct,2022-06-12T10:41:34,2024-03-19T12:38:19,0,low,0
18309,David Soto,thouse@example.net,IN,31,25-34,2022-10-18,True,1,83.81,83.81,15.0,2022-12-03T06:05:57,2022-12-03T06:05:57,card,desktop,email,Books,3.33,6,mobile,direct,2021-05-18T03:40:46,2025-06-05T00:47:37,0,low,0
18310,Gregory Cannon,lindsey15@example.org,AU,42,35-44,2025-05-31,False,0,0.0,0.0,0.0,,,,,,,,7,mobile,direct,2021-02-23T23:29:14,2024-05-23T15:25:27,1,no_purchase,0
18311,Jeffrey Walters,georgecopeland@example.net,GB,48,45-54,2025-08-27,True,1,111.93,111.93,5.0,2024-07-27T13:00:00,2024-07-27T13:00:00,paypal,desktop,social,Books,,10,desktop,direct,2021-01-08T18:49:39,2025-09-09T06:15:10,0,low,0
18312,Erin Brown,fischermonica@example.org,CA,34,25-34,2024-01-29,False,1,240.33,240.33,0.0,2021-06-18T11:49:32,2021-06-18T11:49:32,wallet,mobile,social,Home & Kitchen,,3,mobile,paid,2021-06-18T11:17:32,2023-05-11T02:49:46,0,medium,0
18313,Ronald Green,lindagraham@example.org,US,66,55+,2021-05-04,True,3,485.1,161.7,5.0,2021-12-12T09:41:32,2023-11-22T09:37:23,card,mobile,paid,Beauty,,6,mobile,organic,2020-02-20T12:03:41,2025-09-21T03:25:16,0,medium,1
18314,Molly Cummings,bsteele@example.com,MX,35,35-44,2022-12-03,True,1,38.28,38.28,20.0,2023-09-14T09:07:32,2023-09-14T09:07:32,card,desktop,social,Books,,8,desktop,direct,2020-08-17T06:47:01,2025-07-20T20:16:09,0,low,0
18315,Darren Fisher,comptondesiree@example.net,MX,48,45-54,2023-03-26,False,3,147.29,49.1,10.0,2020-05-19T11:26:07,2021-05-26T19:29:38,card,mobile,organic,Beauty,,7,mobile,organic,2020-05-19T10:12:07,2024-03-15T04:03:32,0,low,1
18316,Travis Walsh,jonathan35@example.com,FR,51,45-54,2021-09-07,False,3,168.24,56.08,8.33,2023-03-05T20:27:11,2024-12-14T15:12:55,card,desktop,social,Toys,4.44,6,desktop,direct,2020-08-14T18:01:19,2025-03-21T13:28:28,0,low,1
18317,Tammy Porter,jenniferpage@example.net,FR,24,18-24,2020-04-24,False,1,204.44,204.44,15.0,2020-11-01T03:43:27,2020-11-01T03:43:27,paypal,desktop,paid,Toys,,3,desktop,direct,2020-06-21T22:12:25,2021-11-05T16:00:26,0,medium,0
18318,Daniel Molina,joseph49@example.com,AE,69,55+,2023-07-20,True,2,251.04,125.52,5.0,2021-10-20T06:32:10,2025-05-30T08:41:42,card,desktop,direct,Books,4.0,5,mobile,direct,2020-04-29T23:32:35,2025-05-30T06:39:42,0,medium,1
18319,Megan Pope,lejoann@example.org,ZA,36,35-44,2021-10-11,False,2,327.63,163.82,0.0,2021-04-18T22:17:40,2024-01-10T00:29:42,card,mobile,organic,Beauty,,7,mobile,organic,2020-03-27T05:11:44,2025-03-02T19:53:06,0,medium,1
18320,Stephanie Johnson,devinsilva@example.org,AE,57,55+,2025-03-27,True,2,270.33,135.17,0.0,2022-09-01T14:01:37,2023-09-08T13:18:18,card,desktop,email,Beauty,4.5,4,mobile,email,2020-05-25T12:03:23,2023-09-08T11:04:18,0,medium,1
18321,Steven Baker,rogerbooker@example.net,JP,34,25-34,2021-06-16,True,2,179.06,89.53,10.0,2021-02-24T13:07:02,2021-05-20T21:42:58,card,desktop,direct,Home & Kitchen,5.0,4,mobile,direct,2021-02-24T12:32:02,2023-06-29T00:24:56,0,low,1
18322,Michael Salazar,davismichael@example.org,MX,58,55+,2022-11-26,False,3,207.26,69.09,18.33,2020-01-04T12:40:51,2022-05-02T02:26:35,card,desktop,organic,Beauty,4.0,8,desktop,organic,2020-01-04T10:49:51,2022-10-24T10:26:39,0,medium,1
18323,Jonathan Mills,timothy25@example.org,SE,24,18-24,2022-12-05,False,2,102.66,51.33,10.0,2024-04-12T10:20:18,2024-05-08T16:13:07,card,mobile,organic,Fashion,,4,mobile,organic,2024-04-12T09:28:18,2025-07-13T23:10:38,0,low,1
18324,Nicole Valencia,charles61@example.com,PL,24,18-24,2020-12-05,True,0,0.0,0.0,0.0,,,,,,,,5,mobile,direct,2020-01-27T07:51:00,2024-05-05T03:03:42,1,no_purchase,0
18325,Anthony Winters,mariajones@example.org,AU,62,55+,2022-12-03,True,2,824.68,412.34,2.5,2021-10-02T16:08:22,2024-12-23T13:18:03,card,desktop,organic,Beauty,,7,desktop,organic,2021-05-19T02:42:07,2024-12-23T11:34:03,0,medium,1
18326,Jacob Foster,rbrooks@example.org,US,28,25-34,2025-07-20,True,3,249.58,83.19,6.67,2020-05-03T22:26:42,2025-01-09T11:01:56,card,mobile,paid,Beauty,,7,mobile,paid,2020-05-03T21:08:42,2025-01-09T08:20:56,0,medium,1
18327,Edward Hanson,clinton88@example.com,MX,37,35-44,2021-07-26,False,2,280.25,140.12,5.0,2020-02-09T04:33:53,2022-05-17T21:31:26,card,mobile,email,Sports,,4,mobile,direct,2020-02-09T03:07:53,2025-10-08T13:55:13,0,medium,1
18328,William House,karenpugh@example.org,US,57,55+,2024-11-12,False,2,142.46,71.23,15.0,2020-05-21T03:28:28,2021-09-07T03:48:53,card,mobile,direct,Home & Kitchen,5.0,6,mobile,direct,2020-04-06T07:23:39,2023-01-13T13:09:57,0,low,1
18329,Erica Zuniga,smithgabriel@example.com,IN,47,45-54,2020-09-18,True,0,0.0,0.0,0.0,,,,,,,,4,desktop,direct,2020-02-02T14:53:06,2023-08-08T04:21:06,1,no_purchase,0
18330,Haley Vance,michaelmccall@example.com,GB,52,45-54,2025-06-11,True,0,0.0,0.0,0.0,,,,,,,,4,desktop,organic,2020-06-15T15:45:40,2024-03-31T16:44:03,1,no_purchase,0
18331,Tammy Fernandez,carolyn13@example.net,SE,21,18-24,2021-05-07,True,2,452.68,226.34,10.0,2021-10-24T20:44:28,2025-10-29T18:44:36,card,mobile,direct,Beauty,,6,mobile,organic,2020-06-16T23:35:19,2025-10-29T16:49:36,0,medium,1
18332,Kimberly Rogers,kelli99@example.net,JP,37,35-44,2025-08-10,False,1,628.12,628.12,0.0,2020-03-23T00:39:23,2020-03-23T00:39:23,card,mobile,paid,Home & Kitchen,,4,mobile,direct,2020-03-22T23:51:23,2025-01-10T10:49:16,0,medium,0
18333,Jessica Williams,fgreen@example.org,PL,52,45-54,2025-06-18,True,0,0.0,0.0,0.0,,,,,,,,2,desktop,organic,2025-07-01T09:56:01,2025-07-07T05:44:11,1,no_purchase,0
18334,Margaret Mcpherson,brian59@example.org,NL,62,55+,2021-08-27,True,3,806.99,269.0,6.67,2020-08-06T09:52:17,2025-05-09T14:38:43,card,mobile,direct,Books,,7,mobile,paid,2020-08-06T08:27:17,2025-10-16T15:34:01,0,medium,1
18335,Robert Cooper,anelson@example.com,GB,63,55+,2024-02-14,False,4,1373.38,343.34,6.25,2021-01-27T02:36:07,2025-04-18T10:48:19,card,desktop,organic,Beauty,3.0,13,desktop,organic,2020-03-10T04:15:00,2025-04-18T09:29:19,0,high,1
18336,Roger Herring,amanda02@example.net,JP,70,55+,2022-02-12,True,1,263.65,263.65,5.0,2024-08-13T06:14:36,2024-08-13T06:14:36,card,mobile,organic,Sports,,4,mobile,email,2020-11-02T18:06:55,2025-05-07T00:56:05,0,medium,0
18337,Devin Cox,williamsanchez@example.com,US,31,25-34,2022-05-10,True,0,0.0,0.0,0.0,,,,,,,,3,mobile,direct,2020-08-13T10:58:05,2025-10-13T17:53:35,1,no_purchase,0
18338,Marc Johns,pcook@example.org,GB,63,55+,2025-05-07,False,1,298.49,298.49,10.0,2024-02-25T23:24:29,2024-02-25T23:24:29,card,desktop,organic,Home & Kitchen,,4,desktop,organic,2021-01-24T12:53:02,2024-08-29T04:00:24,0,medium,0
18339,Mr. Kenneth Roberts DDS,donaldortiz@example.net,DE,59,55+,2024-02-19,False,4,227.67,56.92,11.25,2020-02-12T14:13:16,2022-04-15T21:25:18,card,mobile,paid,Beauty,5.0,9,mobile,direct,2020-02-12T11:52:16,2025-05-18T08:23:58,0,medium,1
18340,Christy Evans,josephgray@example.org,AU,72,55+,2021-02-02,False,0,0.0,0.0,0.0,,,,,,,,3,desktop,organic,2023-11-06T19:40:26,2025-06-21T17:46:13,1,no_purchase,0
18341,Mr. Troy Williams,freemanrebecca@example.com,DE,60,55+,2021-04-11,True,4,226.14,56.54,7.5,2020-12-24T13:37:02,2025-10-23T14:52:15,card,desktop,organic,Toys,4.0,6,desktop,direct,2020-12-24T10:59:02,2025-10-23T13:25:15,0,medium,1
18342,David Blankenship,tiffany56@example.org,ZA,70,55+,2024-08-30,False,1,12.17,12.17,15.0,2020-04-30T15:02:33,2020-04-30T15:02:33,paypal,desktop,paid,Toys,,4,desktop,organic,2020-04-30T14:25:33,2024-03-06T11:51:40,0,low,0
18343,Ronald Cohen,alyssabrown@example.org,FR,69,55+,2022-09-21,True,7,526.51,75.22,7.14,2021-09-02T17:43:35,2025-02-19T23:56:52,card,mobile,organic,Books,4.5,12,mobile,organic,2020-04-27T04:15:30,2025-02-19T22:53:52,0,medium,1
18344,Gary Hicks,daniellegreen@example.net,SG,70,55+,2022-12-17,False,2,41.67,20.84,2.5,2021-11-08T23:26:01,2024-11-01T08:01:23,card,mobile,direct,Books,3.0,6,mobile,direct,2021-11-08T22:35:01,2025-07-24T11:18:08,0,low,1
18345,Claudia Benton,ericedwards@example.com,JP,44,35-44,2025-03-26,True,4,407.21,101.8,10.0,2022-10-14T05:02:03,2024-07-27T18:46:18,card,desktop,direct,Fashion,,7,desktop,organic,2021-10-20T10:47:07,2025-08-12T03:26:47,0,medium,1
18346,Nathan Ho,mschmidt@example.org,ZA,54,45-54,2024-10-15,True,1,130.82,130.82,20.0,2020-10-17T18:56:46,2020-10-17T18:56:46,card,desktop,organic,Fashion,4.0,5,desktop,direct,2020-10-17T16:50:46,2024-02-27T14:53:36,0,low,0
18347,Adam Terry,harrisantonio@example.net,FR,24,18-24,2021-04-08,False,1,80.59,80.59,0.0,2022-08-02T16:31:53,2022-08-02T16:31:53,card,desktop,direct,Toys,,7,mobile,direct,2020-03-20T05:44:47,2025-04-01T03:38:36,0,low,0
18348,Dr. Katie Barker MD,wilsonjody@example.com,FR,44,35-44,2024-01-28,True,1,21.32,21.32,15.0,2021-05-22T14:44:28,2021-05-22T14:44:28,paypal,mobile,paid,Home & Kitchen,5.0,4,mobile,direct,2020-08-16T19:41:36,2023-08-04T07:16:02,0,low,0
18349,John Davis,jessicabrock@example.org,SE,62,55+,2022-07-25,True,2,150.18,75.09,17.5,2022-04-27T11:31:22,2023-09-05T12:42:04,card,mobile,email,Home & Kitchen,,6,mobile,organic,2020-06-22T12:10:28,2024-08-07T20:45:54,0,low,1
18350,Jose Taylor,miranda60@example.net,GB,44,35-44,2025-02-20,True,3,124.32,41.44,10.0,2020-12-29T02:17:47,2025-04-07T22:16:41,card,desktop,direct,Toys,3.0,7,desktop,direct,2020-02-12T23:29:41,2025-09-08T13:31:09,0,low,1
18351,Wayne Bennett,stephaniedeleon@example.net,NL,31,25-34,2024-04-07,True,1,35.22,35.22,20.0,2022-02-09T18:13:29,2022-02-09T18:13:29,card,mobile,email,Books,,3,desktop,direct,2022-02-09T16:08:29,2025-09-23T11:47:32,0,low,0
18352,Kurt Morgan,matthew66@example.org,US,52,45-54,2024-02-05,False,2,283.19,141.6,17.5,2020-12-01T12:30:12,2023-05-17T04:54:02,paypal,desktop,direct,Sports,,6,desktop,organic,2020-12-01T10:10:12,2025-04-25T17:31:37,0,medium,1
18353,Katherine Evans,sanchezjared@example.net,CA,71,55+,2025-02-13,True,3,148.78,49.59,6.67,2020-05-28T19:01:19,2025-10-01T09:47:57,card,mobile,direct,Books,3.0,6,mobile,direct,2020-05-28T17:58:19,2025-10-01T09:13:57,0,low,1
18354,Todd Williams,reyesandrew@example.org,IN,28,25-34,2024-04-09,False,2,219.79,109.9,0.0,2023-03-23T16:02:53,2024-01-07T09:03:23,card,desktop,direct,Beauty,,5,mobile,social,2020-03-06T11:50:51,2024-12-09T12:34:31,0,medium,1
18355,Stephanie Nolan,kevin81@example.com,MX,54,45-54,2020-06-28,True,3,708.15,236.05,5.0,2022-02-16T12:40:39,2025-02-06T22:32:49,card,mobile,organic,Home & Kitchen,,4,mobile,referral,2022-02-16T12:06:39,2025-02-06T20:16:49,0,medium,1
18356,Joshua Kennedy,clayton92@example.com,US,73,55+,2024-09-25,False,4,505.27,126.32,17.5,2021-10-14T17:51:16,2025-04-29T03:20:38,card,desktop,organic,Toys,5.0,7,desktop,referral,2020-01-03T23:34:31,2025-04-29T01:25:38,0,medium,1
18357,Kimberly Carter,xmccall@example.org,AU,62,55+,2025-02-07,False,5,611.86,122.37,9.0,2021-09-19T06:22:44,2025-03-19T15:53:42,card,mobile,organic,Beauty,4.39,10,mobile,organic,2021-02-08T12:25:55,2025-03-19T13:28:42,0,medium,1
